洗衣液袋装6斤整箱家用实惠装香氛香味持久留香去污强效家庭装,"机洗,通用,箱装,3kg以上",100039906,蓝月亮,2702553546038018,50.7,35,6.9折,527842814238420993,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2024/0709/130/202ad7fb-6bd6-4b31-b471-e9357cf8dc40_420_531.jpg
洗衣液12斤】整箱家用实惠装批发香味持久留香机洗去污强效家庭装,"机洗,通用,箱装,3kg以上",100039906,蓝月亮,1961964086392834,125.4,69.9,5.6折,1104303385733873665,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2024/0314/29/84e2f3d2-b685-4104-8b2f-3b9e5bd3c70f_420_531.jpg
薰衣草手洗专用洗衣液500g*2瓶 去污清洁剂 适用内衣内裤,"手洗,通用,箱装,0.5-1kg",100039906,蓝月亮,1962182566393858,36.8,27,7.3折,1392533761938919425,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2023/0714/12/1d271377-c831-4cd0-af41-ad0c1be68136_420_531.jpg
【镇店精选】玫瑰香氛香水洗衣液持久留香护衣护色柔顺天然洁净,"手洗,通用,瓶装,3kg以上",101740260,立白,2747907849872388,131.8,54,4.1折,374157488027230211,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2023/0311/179/69a44b5e-09e2-44b5-93ac-244b4174ed20_420_531.jpg
【除菌抑菌】运动型洗衣液 健身服去汗味 小苍兰香,"机洗,通用,箱装,1.1-2kg",3495916,蓝月亮,2168392793,147.6,99.8,6.8折,2985963685583396866,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2023/0731/191/4d7c9907-7576-4ccc-ad98-971c6f4dab67_420_531.jpg
洗衣液16斤】整箱家用实惠装香氛香味持久留香机洗去污强效家庭装,"机洗,箱装,8KG,花香",100039906,蓝月亮,2889644258715586,138.2,93.9,6.8折,167554889725222913,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2023/1221/127/c4cedfb3-47ff-4408-97ce-f5dce7b717c5_420_531.jpg
预涂手洗双用型洗衣液有效去渍500g风清白兰干衣预涂不用揉搓,"手洗,瓶装,0.5kg以下,花香",101068392,蓝月亮,3275226951011400,18,16.8,9.3折,320114421238796289,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2024/0313/0/5a9b88ed-fe71-4db8-a162-b41686993429_420_531.jpg
超大瓶装3kg薰衣草香/自然清香机洗洗衣液 亮白增艳/深层洁净系列,"机洗,通用,箱装,2.1-3kg",3495916,蓝月亮,2165680842,56.8,49.9,8.8折,2769790643916673025,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2023/0221/101/00b84b46-c1fd-4bf5-9a05-ccd924186f5a_420_531.jpg
【囤货12斤】洗衣液整箱家用实惠装500g*12袋深层洁净自然清香,"机洗,箱装,3kg以上,花香",101068392,蓝月亮,2102880700011464,106.8,74.9,7.0折,536286917135241217,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2023/0821/136/499142bc-0928-4437-aee7-f7560cc8b07e_420_531.jpg
内衣洗衣液女士专用480g*2瓶手洗专用抑菌除菌除螨,"手洗,瓶装,0.5-1kg,淡香",101206213,绿伞,2299611961377349,30.9,19.9,6.4折,3418027776729026561,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100012270/2022/0506/25/a82178bf-6f69-459b-9539-0d1c4fe2a8d4_420_531.jpg
手洗专用洗衣液袋装补充液1kg*3风清白兰留香 适用内衣裤,"机洗,通用,箱装,2.1-3kg",3495916,蓝月亮,2166747470,71.4,41,5.7折,247774972258713601,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2024/0309/174/fb8bd2b6-3fa4-4b0d-aac6-38841426be06_420_531.jpg
【2件起售】洗衣液深层洁净去渍自然清香500g瓶装,"机洗,通用,袋装,0.5-1kg",101068392,蓝月亮,3426195721032392,12.9,9.9,7.7折,1400978368665325569,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2024/0621/11/60eac568-2aa5-45e4-b0d7-6337aaa36c39_420_531.jpg
天然茶籽洗衣液17.6斤除菌除螨去渍囤货家庭装,"机洗,通用,瓶装,17.6斤",100197789,立白,1529211211978077,199,79,4.0折,452407234019434497,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100005574/2023/1128/114/5e3e444c-4174-4bd4-9cbb-87eb4776c02d_420_531.jpg
【手洗专用】手洗专用洗衣液500g风清白兰有效去渍温和不伤手,"手洗,瓶装,0.5kg以下,花香",101068392,蓝月亮,2837709014176776,18,16.9,9.4折,3995051610357219329,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2023/0522/186/0fc367f0-1897-420c-94fa-529077c1ba2f_420_531.jpg
囤货10斤| 洗衣液家用实惠装3kg+1kg*2自然清香强效去污,"机洗,瓶装,3kg以上,花香",101068392,蓝月亮,2288393416820872,91.4,60.9,6.7折,2553899595488411649,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2024/0607/71/d8a8442b-3ffd-4aac-896b-f0f52dfa783b_420_531.jpg
手洗洗衣液5斤】整箱家用实惠装香氛香味留香去污强效持久家庭装,"机洗,箱装,2.1-3kg,花香",100039906,蓝月亮,3452025554951042,47.6,37.9,8.0折,455785403177054209,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2024/0710/25/7eec7194-599f-4b1e-8bb8-d52d9c5a3e8a_420_531.jpg
la有氧洗威露士天然除菌除螨洗衣液组合装 除螨99.9%,"机洗,通用,箱装,3kg以上",3534252,威露士,687576176,199,79,4.0折,664639097786105857,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001848/2024/0407/4/b2ca71ce-6714-4189-b972-42954d5993fa_420_531.jpg
【店铺精选】大师香氛洗衣液 72小时持久留香护色家用囤货整箱装,"机洗,通用,瓶装,1.1-2kg/2.1-3kg/0.5-1kg",101740260,立白,3252339687644292,129.9,60,4.6折,1238848739634667527,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2024/0222/174/a494f3d0-38d8-400a-b4dd-a4a0b6796092_420_531.jpg
【超大两瓶3kg！】薰衣草亮白增艳洗衣液3kg*2瓶,"机洗,通用,箱装,3kg以上",3495916,蓝月亮,2169672931,113.6,99.8,8.8折,536005593224425473,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2023/0221/138/ea8ded1b-97bf-4232-9737-ad73dc22bdc7_420_531.jpg
【整箱装】立白大师香氛洗衣液长效持久留香玫瑰花香洁净柔顺护衣,"机洗,通用,瓶装,3kg以上",101740260,立白,3221960281939588,299.9,227,7.6折,1166791138179899394,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2024/0201/33/8d9a381b-9de7-4e70-895d-78248fbf2e07_420_531.jpg
洗衣液家用实惠装袋装亮白增艳深层洁净洗衣液自然清香多规格可选,"机洗,袋装,0.5-1kg,花香",101068392,蓝月亮,3056756748139912,18,16.9,9.4折,1761266248659910660,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2023/1010/68/d66d78d2-f943-4c66-b271-b53e6b2816a3_420_531.jpg
【2瓶*280g】内衣洗衣液男士女士内衣清洗液洗内裤专用洗衣液,"手洗,通用,瓶装,果香",101196952,蓝漂,3456816735879960,15.9,8.5,5.3折,454378029463228417,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100012237/2024/0712/84/3cbb62b9-0d09-4855-9c4c-4ece6eae4e57_420_531.jpg
洗衣液10斤】整箱家用实惠装香味留香机洗手洗去污强效持久家庭装,"机洗,通用,箱装,3kg以上",100039906,蓝月亮,2582526543992578,93.4,60,6.4折,1320476319352160257,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2024/0712/170/056cdd61-d742-43a1-a32b-c55f9eaec1bf_420_531.jpg
【抢10斤！】洗衣液整箱家用实惠装去污强效家庭薰衣草留香,"机洗,通用,箱装,5kg",3495916,蓝月亮,2170574944,98.3,59,6.0折,1184524088193499137,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2024/0416/19/54d3bf06-871c-4565-b5e1-82a0e2f913d8_420_531.jpg
洗衣液整箱家用实惠装8斤去污强效家庭装薰衣草香氛洗衣液,"机洗,瓶装,3kg以上,花香",101068392,蓝月亮,2608897127633096,73.6,49,6.7折,1328920575091609601,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2024/0624/160/d53c7469-cff0-46c5-9d5d-c80b2bd6d0bc_420_531.jpg
【足足10斤】茶籽除螨除菌洗衣液整箱囤货装10斤组套,"机洗,通用,箱装,3kg以上",100197789,立白,2557945186895133,99,49.4,5.0折,884753049402761217,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100005574/2022/1031/160/5555c840-fe65-4dcb-abf0-2cac2bb273e7_420_531.jpg
【超值囤】洗衣液家用实惠装整箱留香味去污强效家庭装,"机洗,通用,箱装,1.5kg",3495916,蓝月亮,2170397169,40,34.9,8.7折,319832932517736449,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2024/0201/65/547e2fe1-a2ad-4747-93e8-4f27e8a10cb4_420_531.jpg
洗衣液袋装500g整箱家用实惠装香氛香味持久留香去污强效家庭装,"机洗,通用,袋装,0.5kg",100039906,蓝月亮,3037843418533698,24.9,9.9,4.0折,3698377033765126146,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2023/0927/147/274053c4-a5ed-4e0d-94f1-141096c42f06_420_531.jpg
洗衣液家用实惠装8斤整箱家用强效去污去渍薰衣草香氛洗衣液,"机洗,瓶装,3kg以上,花香",3495916,蓝月亮,2170683611,76.4,49.9,6.5折,1400696892327706625,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2024/0617/46/b8e107a6-8e71-42fa-92de-135bebbd51f7_420_531.jpg
【超值组合】小苍兰柔顺香氛洗衣液 8斤实惠装 持久留香洗衣祛味,"机洗,通用,瓶装,2.1-3kg",101740260,立白,3181358134267844,117.8,48,4.1折,4337325265936093185,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2024/0104/65/6d07d2d4-adba-4b1a-9a31-76f0be931dcb_420_531.jpg
【经典升级】双效有氧洗衣液10斤家庭量贩装 高效除菌除螨99%,"机洗,瓶装,3kg以上,清香",3534252,威露士,2169951010,149.9,95,6.3折,88178944592998401,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001848/2023/0612/92/25472eda-dcf5-4e09-8c46-60d303ba6c5b_420_531.jpg
【整箱12袋】深层洁净洗衣液袋装补充液500g*12袋家用实惠装留香,"机洗,通用,箱装,3kg以上",3495916,蓝月亮,2167641173,106.8,74.9,7.0折,103659830838382593,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2023/1114/8/ea0500b2-8699-479e-971d-788bc7336f09_420_531.jpg
【12袋整箱】薰衣草留香洗衣液袋装补充液去污强效亮白增艳,"机洗,通用,箱装,3kg以上",3495916,蓝月亮,2167787577,106.8,74.9,7.0折,103659848830361601,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2024/0309/38/01a2f709-f81a-4fa3-887c-aa9ff2c19e54_420_531.jpg
【洗衣液整箱家用】亮白洗衣液袋装1kg*6袋低泡易漂洗薰衣草香,"机洗,箱装,3kg以上,花香",101068392,蓝月亮,2359458048688328,101.4,74.9,7.4折,2986245177065742337,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2023/0821/38/4dd71d29-b0ed-4d35-8e12-f8f793162030_420_531.jpg
【12.48斤多香型】大师香水洗衣液持久留香柔顺护衣低泡易漂家用,"机洗,通用,箱装,3kg以上",101740260,立白,3382852721247428,199.9,100,5.0折,4553498097242890242,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2024/0522/14/a4634cd5-7a97-4f1f-8456-b6cfb7d32a05_420_531.jpg
【超值5袋】洗衣液整箱家用实惠装袋装补充500g*5亮白增艳薰衣草,"机洗,箱装,2.1-3kg,花香",101068392,蓝月亮,2359110672498888,49,31.8,6.5折,2121554048525799425,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2023/0821/159/8837ca3a-59b1-43b5-bb93-0fc00024e770_420_531.jpg
洗衣液家用实惠装整箱装去污强效家庭装15斤薰衣草香味,"机洗,通用,箱装,3kg以上",101068392,蓝月亮,2102866707182536,134.1,86,6.4折,968632481359392769,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2024/0131/164/5a60173b-703c-45a0-8046-7c97287df259_420_531.jpg
手洗洗衣液袋装4斤整箱家用实惠装香味留香去污强效持久家庭装,"手洗,通用,箱装,2kg",100039906,蓝月亮,3211282824774274,60,33,5.5折,311670156326121473,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2024/0706/78/59b22a32-2b8d-42b7-be7c-c0fec9ea721f_420_531.jpg
【镇店精选】天然亮白洗衣液薰衣草香味持久留香学生宿舍家庭装,"机洗,通用,瓶装,3kg以上",101740260,立白,2705575195990084,201.8,82,4.1折,374157477692108801,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2023/0210/39/0146e6d4-d6d9-4458-9091-62d95d736932_420_531.jpg
【戚薇推荐】大师香氛洗衣液持久留香护色护衣持久留香8斤全瓶装,"机洗,通用,瓶装,3kg以上",100197789,立白,2482454654204189,139.9,75.91,5.4折,164177090593169409,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100005574/2023/0922/31/c4b00bf2-76d1-49a1-8418-5e53aaebe332_420_531.jpg
洗衣液4斤】 整箱家用实惠家庭装薰衣草香味留香机洗去污强效持久,"机洗,箱装,1.1-2kg,花香",100039906,蓝月亮,3436275997663810,39.6,29.9,7.6折,455785399331950593,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2024/0708/80/2b9090b9-3ef7-4d7e-9591-2665e8d698cf_420_531.jpg
【天然除菌】卫仕天然除菌洗衣液除真菌防霉去异味深层洁净,"机洗,通用,瓶装,3kg以上",101740260,立白,3273973829872452,369.9,240,6.5折,4625555664699056130,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2024/0308/95/c64939f3-5fff-4134-9961-a63e176a2794_420_531.jpg
【2件起售】洗衣液天然茶籽除菌除螨洗衣液祛渍除味香味持久,"机洗,通用,瓶装,0.5-1kg",101740260,立白,2939145032986628,19.8,7.13,3.6折,2968230920002232321,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2023/0721/74/8c5d90b8-fd70-4a9b-a3ce-b5ac2bbf18d6_420_531.jpg
洗衣液家用实惠装薰衣草香氛洗衣液整箱袋装补充装,"机洗,通用,箱装,3kg以上",3495916,蓝月亮,2167369240,89,58.5,6.6折,103659808551858177,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2024/0626/112/00a5a4af-7a0c-457d-b54c-68c6d7be3aec_420_531.jpg
手洗专用洗衣液温和不伤手洁净去污500g茉莉清香,"手洗,瓶装,0.5kg以下,花香",101068392,蓝月亮,3275354676276296,18,16.9,9.4折,4643570063545655297,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2024/0313/131/8893fdd7-a326-4f0a-ac29-ecc6c6fa5bbf_420_531.jpg
【超值12斤】洗衣液整箱家用实惠装3kg+2kg+1kg强效去污薰衣草香,"机洗,瓶装,3kg以上,花香",101068392,蓝月亮,2356473801302216,108.4,69.9,6.4折,2986245176337162241,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2023/0821/28/3ceadf72-9530-4c91-a75e-68ae68415af4_420_531.jpg
【超值套装】洗衣液家用实惠装500g瓶+500g袋深层洁净薰衣草香,"机洗,箱装,0.5-1kg,花香",101068392,蓝月亮,2137473147992072,21.7,19.9,9.2折,536286925580656641,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2022/0810/147/73dca1f1-5bfd-410e-99a3-9fe9e11dc0bf_420_531.jpg
天然茶籽洗衣液9斤整箱衣物除菌液除螨袋装,"机洗,通用,箱装,3kg以上",100197789,立白,1222857713734749,99,41.8,4.2折,2614134980363935745,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100005574/2022/1104/112/98636f32-81c9-4be1-97d8-8a6dc90d18bf_420_531.jpg
【超值16斤】植翠低泡洁净柔护洗衣液机洗液8袋整箱家用高效洁净,"机洗,通用,袋装,3kg以上",3568959,超能,2169211197,129.9,89.9,6.9折,1306121089830899713,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001951/2024/0105/30/d4cb5579-1b19-4b08-a9bf-04838acc912b_420_531.jpg
4瓶洗衣液衣物护色去污清爽除臭含蓬松柔软剂持久留香家用实惠装,"机洗,通用,瓶装,740g/瓶",100019433,花王,3278549254074185,209,114,5.5折,1241382020823883781,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003513/2024/0402/38/27f63de7-d3b5-4260-97b9-0871bc058f83_420_531.jpg
3X酵素除菌洗衣液家用2L*4 袋装补充量贩装 3倍洁净力 除菌99.9%,"机洗,袋装,3kg以上,清香",3534252,威露士,2169827758,299.9,180,6.0折,3619001036514910209,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001848/2023/0428/6/d08be1fa-174a-4b5c-9368-95acb076c693_420_531.jpg
【直播】立白大师香氛洗衣液 16斤家用实惠装装留香 活性物20.1%,"机洗,通用,箱装,3kg以上",101740260,立白,3324478611281092,219.9,144,6.5折,302100034753646594,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2024/0412/130/3c26ff3a-038b-4641-9af9-3cc1e06f5d01_420_531.jpg
【超值量贩式家庭装】婴儿洗衣液儿童宝宝专用新生婴幼儿内衣皂液,"2kg以上,去污/去迹,否,洗衣液+洗衣皂",1710992304,英氏,6918735035244816528,399,89,2.2折,796369573377007617,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcvis/616505/2024/0411/99/4ec37a28-27b6-4893-833a-59998e7d00a6_420_531.jpg
宝宝洗衣液整箱家用实惠装香氛香味留香机手洗去污强效持久家庭装,"机洗,通用,箱装,3kg以上",100039906,蓝月亮,3455708329464322,104.4,63.9,6.1折,455785404076171265,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2024/0712/78/994ae1be-6486-4b86-96a6-63b2dd4c10ca_420_531.jpg
大师蓝风铃香氛洗衣液 持久留香 洁净去顽渍 温和易易漂,"机洗,通用,瓶装,2.1-3kg",101740260,立白,2811740040752004,300,129,4.3折,734445473800900611,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2023/0425/102/08a0ccb8-a6ee-4188-bd88-a4a2ca914ee7_420_531.jpg
1KG大师液袋装持久留香天然爆香香水香味不伤手家庭装无残留,"机洗,通用,袋装,1.1-2kg",101740260,立白,3144941444966852,55.8,20,3.6折,1094733525338537985,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2023/1210/24/cef6cfae-c863-4503-a8cd-2c7dd22e5b56_420_531.jpg
洗衣液一匙灵超浓缩除臭除螨留香香氛洗衣精家用2.4kg*2瓶,"机洗,通用,瓶装,2.1-3kg",1712019516,花王,6920412903336573980,108,102,9.4折,2107480427508449306,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcvis/617792/2023/0613/153/e93d0b98-c044-48e9-a1f6-b9890e15a586_420_531.jpg
囤货装16斤小苍兰持久香氛柔顺洗衣液家用机洗深层洁净机洗实惠装,"机洗,通用,瓶装,3kg以上",100197789,立白,3362696313657309,169,101.2,6折,4559690541809524738,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100005574/2024/0508/199/a8d89592-83b1-4793-989c-3a7b0aa73e9e_420_531.jpg
【超值6袋】亮白增艳洗衣液家用实惠装整箱留香味去污强效家庭装,"机洗,通用,箱装,500g*6袋",3495916,蓝月亮,703408154,71.2,40,5.6折,680120229194678273,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2024/0201/136/bddb2e3d-8cd0-4158-afd2-425dd695b49d_420_531.jpg
除菌洗衣液整箱家用实惠装香氛香味留香机洗去污持久强效家庭装,"机洗,通用,箱装,1.1-2kg",100039906,蓝月亮,2837744998180098,147.6,109.9,7.4折,3626319390875037700,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2023/0512/154/12ebb9c0-80ca-4735-9754-35599d73e7d6_420_531.jpg
洗衣液小苍兰柔顺香氛洗衣液 女士高定香水香氛洗衣液持久留香,"机洗,通用,瓶装,1.1-2kg/0.5-1kg",101740260,立白,3456840571761028,29.9,15.9,5.3折,590330443220295681,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2024/0712/161/e69c26eb-8120-4b2c-b0a5-d5963ce67c1e_420_531.jpg
【店铺精选】大师香氛洗衣液 72小时持久留香护色家用囤货整箱装,"机洗,通用,瓶装,1.1-2kg/2.1-3kg/0.5-1kg",101740260,立白,3252339687648388,45.9,19,4.1折,1238848739634667525,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2024/0222/11/6261f2a8-2410-4c2f-b1e0-60e57577c4d2_420_531.jpg
【超值10斤】洗衣液整箱家用实惠装亮白增艳2kg+1kg*3袋自然清香,"机洗,箱装,3kg以上,花香",101068392,蓝月亮,2703194688545928,90.5,61.9,6.8折,1328920598113476609,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2023/1102/175/545fd7a9-90c1-4738-990e-5c269ae761e3_420_531.jpg
全效馨香洗衣液大瓶装持久留香洁净去渍洗衣液超值装,"机洗,通用,瓶装,3kg以上",100197789,立白,1208204015781149,169,71,4.2折,884752719876104195,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100005574/2024/0627/110/7030ac72-ec90-450f-a12b-3847135a7e0b_420_531.jpg
【3款香型】大师香氛香水洗衣液持久留香柔顺护衣 12斤家用囤货装,"机洗,通用,瓶装,3kg以上",101740260,立白,3273703520262980,199.9,120,6.0折,1238848744850448385,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2024/0308/197/9b6bd782-f35c-4bf8-a9c2-2eab4cdacd21_420_531.jpg
【力推18斤装】家庭装亮白低泡易漂洗持久留香洗护合一家用装,"机洗,通用,瓶装,3kg以上",101740260,立白,2943600698187780,210,98,4.7折,4481440395965698049,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2023/0724/12/070e5632-4f0e-416f-8c59-718c69debf34_420_531.jpg
洗衣液家用实惠装手洗洗衣液1kg瓶+500g*2袋装补充液白兰清香,"手洗,瓶装,1.1-2kg,花香",101068392,蓝月亮,2102878569169864,52.6,37.9,7.2折,3490648272689766401,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2023/0217/130/5e48aaa8-99a2-4259-a3f4-71341df7d906_420_531.jpg
【超值9.32斤囤货】洁净洗衣液整箱家用实惠装留香 整整5瓶,"机洗,通用,箱装,4.66kg",3495916,蓝月亮,2170490342,98.2,66,6.7折,4643288592106758145,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2024/0319/149/14459095-bb60-471f-9e49-2c1732d80c73_420_531.jpg
【除菌去汗味】运动型洗衣液 运动服健身衣 小苍兰香,"机洗,通用,箱装,0.5kg以下",100039906,蓝月亮,2308344883870786,147.6,99.8,6.8折,167554747806425090,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2023/0328/67/82e9afae-bbe3-48e8-98ad-a71092f216de_420_531.jpg
洗衣液百花馨香 3件5斤 家用清香深层去污机洗低泡实惠,"机洗,通用,瓶装,3kg以上",101740260,立白,2924838206603908,63,27,4.3折,2824115728512667649,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2023/0711/105/9b2b7a68-8b1f-4c2d-a344-706d2bb6be92_420_531.jpg
洗衣液家用实惠装袋装亮白增艳深层洁净洗衣液自然清香多规格可选,"机洗,袋装,0.5-1kg,花香",101068392,蓝月亮,3056756748148104,18,16.9,9.4折,1761266248659910658,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2023/1010/155/1c7c4f83-3cf7-4fe0-99e0-8faf74dcef20_420_531.jpg
洗衣液13斤】整箱家用实惠装香味留香机洗手洗去污强效持久家庭装,"机洗,箱装,3kg以上,花香",100039906,蓝月亮,3452021461236610,117.2,77.9,6.6折,383727809138130945,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2024/0710/143/78893321-eea0-4a6a-867d-28e6f5e6dbed_420_531.jpg
新生婴儿洗衣液宝宝专用奶渍内衣清洁 去污无荧光,"机洗,通用,箱装,0.5-1kg",3495916,蓝月亮,2161935017,39,36.8,9.4折,319832348619804676,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001647/2023/0731/199/3980c628-3c32-4fda-bf82-80da2094b4b1_420_531.jpg
【2件起售】百花馨香洗衣液 香味持久 去渍低泡易漂套装瓶装整箱批家用实惠装,"机洗,通用,瓶装,0.5-1kg",101740260,立白,2939145016152068,23.8,9.98,4.2折,2824115731936923649,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100013744/2023/0721/85/2c43a9ba-d69b-44ed-9dc9-3e0392d38048_420_531.jpg
【48h持久留香】纳米乐原装进口洗衣液洁白物语强效抑菌玫瑰香,"机洗,通用,瓶装,1.1-2kg",1712036155,狮王,6919818988814776347,129,64.6,5.0折,1687801089680465921,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcvis/642438/2024/0311/4/4b1e568c-3da7-490d-b0ab-78bd85a2aa8b_420_531.jpg
手洗洗衣液家用实惠装500g*2瓶薰衣草香味+80g旅行装,"手洗,通用,瓶装,0.5-1kg",101068392,蓝月亮,3395445791107720,35.8,27,7.5折,1545093549233876993,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100010608/2024/0603/101/cea56d8a-4fba-4109-8e8b-1640b2e0b78e_420_531.jpg
手洗洗衣液瓶袋组合装1kg瓶+500g*2袋温和配方内衣裤清洁白兰清香,"手洗,通用,箱装,1.1-2kg",100039906,蓝月亮,2283974770820162,52.6,35,6.7折,1752821810691108865,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100003794/2024/0327/86/6b88234f-e263-4847-9400-482a66a074b9_420_531.jpg
深层洁净洗衣液家用实惠装袋装学生宿舍持久留香去污强效家庭装,"机洗,通用,瓶装,3kg以上",3575337,南堡,2170452618,43,20.9,4.9折,4631466638894796801,http://h2.appsimg.com/a.appsimg.com/upload/merchandise/pdcpos/1100001989/2024/0715/183/06d0a36a-ee7e-4793-b5bc-1fa394b7089f_420_531.jpg
